eventid,iyear,imonth,iday,country,country_txt,region,region_txt,latitude,longitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt
201402190074,2014,2,19,95,Iraq,10,Middle East & North Africa,34.596953,43.682772,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402190075,2014,2,19,95,Iraq,10,Middle East & North Africa,33.74556,44.640319,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402190076,2014,2,19,95,Iraq,10,Middle East & North Africa,36.316595,43.207364,1,0,9,Unknown,4,Military,Unknown,13,Unknown,1,0,1,0,0,,
201402190081,2014,2,19,95,Iraq,10,Middle East & North Africa,32.932441,44.174399,0,0,2,Armed Assault,4,Military,Islamic State of Iraq and the Levant (ISIL),5,Firearms,6,6,0,0,0,,
201402190082,2014,2,19,95,Iraq,10,Middle East & North Africa,34.569761,43.681899,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,1,0,1,0,0,,
201402190083,2014,2,19,228,Yemen,10,Middle East & North Africa,13.647127,46.099982,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Al-Qa`ida in the Arabian Peninsula (AQAP),6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402190088,2014,2,19,153,Pakistan,6,South Asia,34.023365,71.617872,0,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,0,0,0,,
201402190089,2014,2,19,182,Somalia,11,Sub-Saharan Africa,3.037222,43.798889,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,,,,,-9,,
201402190090,2014,2,19,182,Somalia,11,Sub-Saharan Africa,2.04143,45.340991,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,6,Explosives/Bombs/Dynamite,,,,,-9,,
201402190091,2014,2,19,182,Somalia,11,Sub-Saharan Africa,2.076248,45.370767,1,0,9,Unknown,14,Private Citizens & Property,Al-Shabaab,13,Unknown,1,0,0,0,0,,
201402190092,2014,2,19,182,Somalia,11,Sub-Saharan Africa,2.076248,45.370767,1,0,9,Unknown,14,Private Citizens & Property,Al-Shabaab,13,Unknown,1,0,0,0,0,,
201402190093,2014,2,19,95,Iraq,10,Middle East & North Africa,33.3,44.4,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,1,0,2,0,1,3,Minor (likely < $1 million)
201402190096,2014,2,19,95,Iraq,10,Middle East & North Africa,33.279459,44.340211,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,1,0,5,0,-9,,
201402190097,2014,2,19,95,Iraq,10,Middle East & North Africa,33.415981,43.305546,1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,5,Firearms,0,0,1,0,0,,
201402190098,2014,2,19,160,Philippines,5,Southeast Asia,6.961095,122.143376,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Abu Sayyaf Group (ASG),5,Firearms,0,0,0,0,0,,
201402190099,2014,2,19,95,Iraq,10,Middle East & North Africa,34.60436,43.719039,1,0,1,Assassination,3,Police,Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201402190102,2014,2,19,92,India,6,South Asia,19.830445,80.448937,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Maoists,5,Firearms,1,0,0,0,0,,
201402200002,2014,2,20,113,Libya,10,Middle East & North Africa,31.929,12.248184,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0.5,0,1,3,Minor (likely < $1 million)
201402200003,2014,2,20,113,Libya,10,Middle East & North Africa,32.8802,13.19,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0.5,0,1,3,Minor (likely < $1 million)
201402200004,2014,2,20,113,Libya,10,Middle East & North Africa,32.115442,20.066514,0,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200005,2014,2,20,113,Libya,10,Middle East & North Africa,26.586532,12.77158,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201402200006,2014,2,20,113,Libya,10,Middle East & North Africa,26.586532,12.77158,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201402200007,2014,2,20,113,Libya,10,Middle East & North Africa,32.8802,13.19,1,0,3,Bombing/Explosion,10,Journalists & Media,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201402200009,2014,2,20,113,Libya,10,Middle East & North Africa,32.8802,13.19,0,0,1,Assassination,4,Military,Unknown,5,Firearms,0,0,1,0,0,,
201402200010,2014,2,20,113,Libya,10,Middle East & North Africa,32.115442,20.066514,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,0,0,0,0,,
201402200011,2014,2,20,113,Libya,10,Middle East & North Africa,32.764884,22.639343,1,0,3,Bombing/Explosion,2,Government (General),Muslim Fundamentalists,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200012,2014,2,20,113,Libya,10,Middle East & North Africa,32.764884,22.639343,1,0,3,Bombing/Explosion,2,Government (General),Muslim Fundamentalists,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200013,2014,2,20,113,Libya,10,Middle East & North Africa,32.764884,22.639343,1,0,3,Bombing/Explosion,2,Government (General),Muslim Fundamentalists,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200014,2014,2,20,113,Libya,10,Middle East & North Africa,32.764884,22.639343,1,0,3,Bombing/Explosion,2,Government (General),Muslim Fundamentalists,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200015,2014,2,20,113,Libya,10,Middle East & North Africa,32.764884,22.639343,1,0,2,Armed Assault,8,Educational Institution,Muslim Fundamentalists,5,Firearms,1,0,0,0,0,,
201402200019,2014,2,20,123,Mali,11,Sub-Saharan Africa,20.258272,0.990667,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,1,0,1,4,Unknown
201402200020,2014,2,20,147,Nigeria,11,Sub-Saharan Africa,12.038732,13.911987,1,0,2,Armed Assault,14,Private Citizens & Property,Boko Haram,5,Firearms,,0,0,0,1,3,Minor (likely < $1 million)
201402200021,2014,2,20,153,Pakistan,6,South Asia,30.397753,68.899169,1,0,2,Armed Assault,14,Private Citizens & Property,Jaish as-Saiyouf (Army of Swords),5,Firearms,2,0,1,0,0,,
201402200022,2014,2,19,95,Iraq,10,Middle East & North Africa,34.881918,44.624306,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,0,3,0,1,3,Minor (likely < $1 million)
201402200023,2014,2,19,153,Pakistan,6,South Asia,27.792663,69.764435,1,0,3,Bombing/Explosion,21,Utilities,Baloch Republican Army (BRA),6,Explosives/Bombs/Dynamite,2,0,2,0,1,4,Unknown
201402200025,2014,2,20,95,Iraq,10,Middle East & North Africa,33.35,43.783333,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,6,0,10,0,1,3,Minor (likely < $1 million)
201402200027,2014,2,20,95,Iraq,10,Middle East & North Africa,35.364416,44.084959,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,6,0,0,,
201402200028,2014,2,20,60,Egypt,10,Middle East & North Africa,30.730032,31.717315,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,1,0,3,0,1,3,Minor (likely < $1 million)
201402200029,2014,2,20,60,Egypt,10,Middle East & North Africa,30.589159,31.503929,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,2,0,-9,,
201402200030,2014,2,20,183,South Africa,11,Sub-Saharan Africa,-29.740039,30.981896,1,0,1,Assassination,14,Private Citizens & Property,Unknown,5,Firearms,1,0,0,0,0,,
201402200032,2014,2,20,200,Syria,10,Middle East & North Africa,36.617801,37.07654,1,0,3,Bombing/Explosion,13,Other,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,16,0,44,0,1,3,Minor (likely < $1 million)
201402200033,2014,2,20,60,Egypt,10,Middle East & North Africa,30.730032,31.717315,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,1,0,-9,,
201402200034,2014,2,20,147,Nigeria,11,Sub-Saharan Africa,9.519581,8.892475,1,0,2,Armed Assault,14,Private Citizens & Property,Fulani Militants,5,Firearms,13,0,5,0,0,,
201402200035,2014,2,20,153,Pakistan,6,South Asia,34.263814,71.69788,0,0,2,Armed Assault,1,Business,Unknown,5,Firearms,0,0,0,0,0,,
201402200036,2014,2,20,153,Pakistan,6,South Asia,24.95046,67.007675,1,0,2,Armed Assault,14,Private Citizens & Property,Tehrik-i-Taliban Pakistan (TTP),5,Firearms,5,0,0,0,1,3,Minor (likely < $1 million)
201402200037,2014,2,20,153,Pakistan,6,South Asia,24.861466,67.009938,1,0,3,Bombing/Explosion,8,Educational Institution,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,0,,
201402200038,2014,2,20,153,Pakistan,6,South Asia,29.542921,67.874208,1,1,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201402200039,2014,2,20,97,Israel,10,Middle East & North Africa,32.08512,34.889046,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200040,2014,2,21,4,Afghanistan,6,South Asia,34.51957,69.788482,1,1,3,Bombing/Explosion,3,Police,Taliban,6,Explosives/Bombs/Dynamite,4,3,3,0,1,3,Minor (likely < $1 million)
201402200041,2014,2,20,182,Somalia,11,Sub-Saharan Africa,3.798013,42.544463,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,,,,,-9,,
201402200042,2014,2,20,110,Lebanon,10,Middle East & North Africa,34.43608,35.833084,1,0,1,Assassination,14,Private Citizens & Property,Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201402200043,2014,2,20,95,Iraq,10,Middle East & North Africa,32.778655,44.290034,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,7.33,0,16.66,0,1,3,Minor (likely < $1 million)
201402200044,2014,2,20,95,Iraq,10,Middle East & North Africa,32.778655,44.290034,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,7.33,0,16.67,0,1,3,Minor (likely < $1 million)
201402200045,2014,2,20,95,Iraq,10,Middle East & North Africa,32.778655,44.290034,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,7.33,0,16.67,0,1,3,Minor (likely < $1 million)
201402200046,2014,2,20,4,Afghanistan,6,South Asia,34.534721,69.169604,1,1,3,Bombing/Explosion,14,Private Citizens & Property,Taliban,6,Explosives/Bombs/Dynamite,2,1,4,0,-9,,
201402200047,2014,2,20,95,Iraq,10,Middle East & North Africa,33.850011,44.233342,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,3,0,4,0,0,,
201402200048,2014,2,20,95,Iraq,10,Middle East & North Africa,34.184502,45.118363,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,7,5,6,,-9,,
201402200049,2014,2,20,153,Pakistan,6,South Asia,28.55,68.216667,1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201402200050,2014,2,20,92,India,6,South Asia,23.732869,92.717129,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200052,2014,2,20,113,Libya,10,Middle East & North Africa,32.105486,20.086398,0,0,3,Bombing/Explosion,8,Educational Institution,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200053,2014,2,20,153,Pakistan,6,South Asia,24.894111,66.992844,0,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200054,2014,2,20,153,Pakistan,6,South Asia,24.867438,66.918709,0,0,3,Bombing/Explosion,22,Violent Political Party,Tehrik-i-Taliban Pakistan (TTP),6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200055,2014,2,20,153,Pakistan,6,South Asia,28.51882,68.541111,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200056,2014,2,20,153,Pakistan,6,South Asia,28.51882,68.541111,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200057,2014,2,20,153,Pakistan,6,South Asia,28.51882,68.541111,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200058,2014,2,20,200,Syria,10,Middle East & North Africa,36.216728,37.162629,1,1,3,Bombing/Explosion,3,Police,Al-Nusrah Front,6,Explosives/Bombs/Dynamite,11,3,20,0,1,3,Minor (likely < $1 million)
201402200060,2014,2,20,214,Ukraine,9,Eastern Europe,46.48153,30.72315,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201402200061,2014,2,20,153,Pakistan,6,South Asia,32.984346,70.605986,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402200062,2014,2,20,98,Italy,8,Western Europe,44.698889,10.659177,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200063,2014,2,20,205,Thailand,5,Southeast Asia,6.224945,101.810643,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201402200064,2014,2,20,4,Afghanistan,6,South Asia,34.426574,70.453791,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,5,0,1,3,Minor (likely < $1 million)
201402200065,2014,2,19,4,Afghanistan,6,South Asia,34.934501,70.698952,1,0,3,Bombing/Explosion,3,Police,Taliban,6,Explosives/Bombs/Dynamite,1,0,3,0,0,,
201402200066,2014,2,20,4,Afghanistan,6,South Asia,32.163754,63.424039,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,3,0,0,0,0,,
201402200067,2014,2,20,4,Afghanistan,6,South Asia,33.6,69.216944,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402200068,2014,2,20,4,Afghanistan,6,South Asia,35.819231,66.127534,1,0,9,Unknown,14,Private Citizens & Property,Taliban,13,Unknown,0,0,1,0,0,,
201402200069,2014,2,20,4,Afghanistan,6,South Asia,31.822699,64.560197,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,2,0,0,0,0,,
201402200070,2014,2,20,160,Philippines,5,Southeast Asia,7.86374,123.514438,1,0,2,Armed Assault,8,Educational Institution,Unknown,5,Firearms,0,0,1,0,0,,
201402200071,2014,2,20,228,Yemen,10,Middle East & North Africa,14.471514,47.276312,1,0,9,Unknown,4,Military,Southern Mobility Movement (Yemen),13,Unknown,0,0,6,0,0,,
201402200072,2014,2,20,228,Yemen,10,Middle East & North Africa,14.75463,46.516262,1,0,7,Facility/Infrastructure Attack,21,Utilities,Southern Mobility Movement (Yemen),13,Unknown,,,,,-9,,
201402200073,2014,2,20,228,Yemen,10,Middle East & North Africa,16.146947,43.48065,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402200074,2014,2,20,228,Yemen,10,Middle East & North Africa,14.75463,46.516262,1,0,7,Facility/Infrastructure Attack,21,Utilities,Unknown,5,Firearms,0,0,4,0,-9,,
201402200075,2014,2,20,95,Iraq,10,Middle East & North Africa,34.596953,43.682772,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402200078,2014,2,20,4,Afghanistan,6,South Asia,31.25712,65.620797,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,0,5,0,1,4,Unknown
201402200081,2014,2,20,95,Iraq,10,Middle East & North Africa,33.118667,44.47716,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200082,2014,2,20,95,Iraq,10,Middle East & North Africa,33.118667,44.47716,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200083,2014,2,20,95,Iraq,10,Middle East & North Africa,34.929667,43.480144,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200084,2014,2,20,160,Philippines,5,Southeast Asia,7.201349,124.795923,1,0,2,Armed Assault,4,Military,Moro Islamic Liberation Front (MILF),5,Firearms,0,0,1,0,0,,
201402200085,2014,2,20,95,Iraq,10,Middle East & North Africa,36.300342,43.194949,1,0,1,Assassination,4,Military,Unknown,5,Firearms,1,0,0,0,0,,
201402200086,2014,2,20,95,Iraq,10,Middle East & North Africa,36.342955,43.157813,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402200088,2014,2,20,95,Iraq,10,Middle East & North Africa,36.097681,43.328367,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,4,2,0,0,0,,
201402200089,2014,2,20,101,Japan,4,East Asia,43.090744,141.340726,1,0,3,Bombing/Explosion,1,Business,Individual,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402210001,2014,2,21,182,Somalia,11,Sub-Saharan Africa,2.026555,45.310852,1,1,3,Bombing/Explosion,2,Government (General),Al-Shabaab,6,Explosives/Bombs/Dynamite,11,9,,0,1,3,Minor (likely < $1 million)
201402210002,2014,2,21,92,India,6,South Asia,19.809669,85.830978,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,0,0,1,0,1,3,Minor (likely < $1 million)
201402210003,2014,2,20,4,Afghanistan,6,South Asia,32.391558,64.477172,1,0,3,Bombing/Explosion,3,Police,Taliban,6,Explosives/Bombs/Dynamite,4,0,0,0,1,3,Minor (likely < $1 million)
201402210004,2014,2,20,4,Afghanistan,6,South Asia,31.65192,64.209541,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,0,,
201402210005,2014,2,21,153,Pakistan,6,South Asia,33.787102,71.574934,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402210006,2014,2,21,92,India,6,South Asia,34.287077,74.466606,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,1,0,0,0,0,,
201402210008,2014,2,21,160,Philippines,5,Southeast Asia,6.154806,125.29006,1,0,2,Armed Assault,4,Military,New People's Army (NPA),5,Firearms,1,0,1,0,1,3,Minor (likely < $1 million)
201402210010,2014,2,20,4,Afghanistan,6,South Asia,33.367237,69.843993,1,0,2,Armed Assault,8,Educational Institution,Unknown,5,Firearms,1,0,1,0,0,,
201402210011,2014,2,21,4,Afghanistan,6,South Asia,33.374585,69.759064,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives/Bombs/Dynamite,1,0,4,0,-9,,
201402210012,2014,2,21,153,Pakistan,6,South Asia,33.937557,71.486056,1,1,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402210041,2014,2,21,205,Thailand,5,Southeast Asia,13.791159,100.540625,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,6,0,-9,,
201402210044,2014,2,21,160,Philippines,5,Southeast Asia,13.190662,123.598439,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,1,0,0,,
201402210045,2014,2,21,153,Pakistan,6,South Asia,33.617828,73.057314,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,2,0,3,0,0,,
201402210046,2014,2,21,153,Pakistan,6,South Asia,28.961419,70.362799,0,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402210047,2014,2,21,153,Pakistan,6,South Asia,28.636138,69.186431,1,0,3,Bombing/Explosion,21,Utilities,Baloch Republican Army (BRA),6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201402210048,2014,2,21,95,Iraq,10,Middle East & North Africa,35.257854,43.436784,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201402210050,2014,2,21,4,Afghanistan,6,South Asia,34.316742,71.049769,0,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,0,0,0,,
201402210058,2014,2,21,110,Lebanon,10,Middle East & North Africa,34.079678,36.275568,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402210059,2014,2,21,4,Afghanistan,6,South Asia,34.554507,69.689966,1,0,3,Bombing/Explosion,4,Military,Taliban,6,Explosives/Bombs/Dynamite,3,0,2,0,1,4,Unknown
201402210060,2014,2,21,4,Afghanistan,6,South Asia,34.818723,71.016536,0,0,1,Assassination,14,Private Citizens & Property,Unknown,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201402210061,2014,2,21,45,Colombia,3,South America,6.794034,-71.768645,1,0,3,Bombing/Explosion,21,Utilities,Revolutionary Armed Forces of Colombia (FARC),6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402210062,2014,2,21,45,Colombia,3,South America,6.458529,-71.733247,1,0,3,Bombing/Explosion,21,Utilities,Revolutionary Armed Forces of Colombia (FARC),6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402210063,2014,2,20,228,Yemen,10,Middle East & North Africa,16.146947,43.48065,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402210064,2014,2,21,95,Iraq,10,Middle East & North Africa,36.340152,43.130019,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402210065,2014,2,21,182,Somalia,11,Sub-Saharan Africa,2.14157,45.12276,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,5,3,,,0,,
201402210073,2014,2,21,95,Iraq,10,Middle East & North Africa,33.449444,43.264239,0,0,1,Assassination,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402210074,2014,2,21,95,Iraq,10,Middle East & North Africa,33.776034,44.018096,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,1,0,0,,
201402220001,2014,2,22,153,Pakistan,6,South Asia,34.394322,72.615117,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,3,0,2,0,1,3,Minor (likely < $1 million)
201402220002,2014,2,22,113,Libya,10,Middle East & North Africa,32.115442,20.066514,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402220013,2014,2,22,92,India,6,South Asia,24.804617,93.918943,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402220014,2014,2,22,95,Iraq,10,Middle East & North Africa,34.058232,44.215768,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201402220015,2014,2,22,228,Yemen,10,Middle East & North Africa,15.359018,44.204124,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,5,Firearms,0,0,0,0,0,,
201402220016,2014,2,22,228,Yemen,10,Middle East & North Africa,14.536231,46.834175,1,0,1,Assassination,2,Government (General),Al-Qa`ida in the Arabian Peninsula (AQAP),5,Firearms,1,0,0,0,0,,
201402220018,2014,2,22,60,Egypt,10,Middle East & North Africa,30.589159,31.503929,1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,1,0,0,0,-9,,
201402220019,2014,2,22,153,Pakistan,6,South Asia,34.032888,71.416698,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201402220020,2014,2,20,182,Somalia,11,Sub-Saharan Africa,3.30505,42.087765,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,,,,,-9,,
201402220021,2014,2,22,205,Thailand,5,Southeast Asia,12.333629,102.43441,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,30,0,1,3,Minor (likely < $1 million)
201402220022,2014,2,22,95,Iraq,10,Middle East & North Africa,34.186479,45.126328,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,9,0,4,0,0,,
201402220023,2014,2,22,95,Iraq,10,Middle East & North Africa,34.597042,43.681244,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,5.66,0,-9,,
201402220024,2014,2,22,95,Iraq,10,Middle East & North Africa,34.597042,43.681244,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,5.67,0,-9,,
201402220025,2014,2,22,95,Iraq,10,Middle East & North Africa,34.597042,43.681244,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,5.67,0,-9,,
201402220027,2014,2,22,4,Afghanistan,6,South Asia,34.790123,70.460021,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,3,0,4,0,0,,
201402220029,2014,2,22,182,Somalia,11,Sub-Saharan Africa,2.06687,45.347958,1,0,2,Armed Assault,3,Police,Al-Shabaab,6,Explosives/Bombs/Dynamite,,,,,-9,,
201402220030,2014,2,22,110,Lebanon,10,Middle East & North Africa,34.396358,36.38662,1,1,3,Bombing/Explosion,4,Military,Al-Nusrah Front,6,Explosives/Bombs/Dynamite,4,1,15,0,1,4,Unknown
201402220031,2014,2,22,205,Thailand,5,Southeast Asia,6.545583,101.525833,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,1,0,0,0,0,,
201402220032,2014,2,22,4,Afghanistan,6,South Asia,37.055325,71.180873,0,0,1,Assassination,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220033,2014,2,22,4,Afghanistan,6,South Asia,36.982175,65.639715,1,0,2,Armed Assault,3,Police,Taliban,5,Firearms,2,0,0,0,1,3,Minor (likely < $1 million)
